nutrition_key,country_key,month_key,hyperten,hyperten_male,hyperten_female,overweight,overweight_male,overweight_female,undernour,anemia_preg,anemia_non_preg,anemia_child,low_weight_babies
269,2,77,31.8,33.7,29.9,65.3,70.3,60.5,2.5,10.2,9.8,5.8,8.0976162
270,2,78,31.8,33.7,29.9,65.3,70.3,60.5,2.5,10.2,9.8,5.8,8.0976162
271,2,79,31.8,33.7,29.9,65.3,70.3,60.5,2.5,10.2,9.8,5.8,8.0976162
272,2,80,31.8,33.7,29.9,65.3,70.3,60.5,2.5,10.2,9.8,5.8,8.0976162
273,2,81,31.8,33.7,29.9,65.3,70.3,60.5,2.5,10.2,9.8,5.8,8.0976162
274,2,82,31.8,33.7,29.9,65.3,70.3,60.5,2.5,10.2,9.8,5.8,8.0976162
275,2,83,31.8,33.7,29.9,65.3,70.3,60.5,2.5,10.2,9.8,5.8,8.0976162
276,2,84,31.8,33.7,29.9,65.3,70.3,60.5,2.5,10.2,9.8,5.8,8.0976162
277,2,85,31.8,33.7,29.8,65.8,70.8,61.0,2.5,10.4,10.0,5.8,8.0653591
278,2,86,31.8,33.7,29.8,65.8,70.8,61.0,2.5,10.4,10.0,5.8,8.0653591
279,2,87,31.8,33.7,29.8,65.8,70.8,61.0,2.5,10.4,10.0,5.8,8.0653591
280,2,88,31.8,33.7,29.8,65.8,70.8,61.0,2.5,10.4,10.0,5.8,8.0653591
281,2,89,31.8,33.7,29.8,65.8,70.8,61.0,2.5,10.4,10.0,5.8,8.0653591
282,2,90,31.8,33.7,29.8,65.8,70.8,61.0,2.5,10.4,10.0,5.8,8.0653591
283,2,91,31.8,33.7,29.8,65.8,70.8,61.0,2.5,10.4,10.0,5.8,8.0653591
284,2,92,31.8,33.7,29.8,65.8,70.8,61.0,2.5,10.4,10.0,5.8,8.0653591
285,2,93,31.8,33.7,29.8,65.8,70.8,61.0,2.5,10.4,10.0,5.8,8.0653591
286,2,94,31.8,33.7,29.8,65.8,70.8,61.0,2.5,10.4,10.0,5.8,8.0653591
287,2,95,31.8,33.7,29.8,65.8,70.8,61.0,2.5,10.4,10.0,5.8,8.0653591
288,2,96,31.8,33.7,29.8,65.8,70.8,61.0,2.5,10.4,10.0,5.8,8.0653591
289,2,97,31.7,33.7,29.7,66.4,71.3,61.6,2.5,10.5,10.3,5.8,8.0388079
290,2,98,31.7,33.7,29.7,66.4,71.3,61.6,2.5,10.5,10.3,5.8,8.0388079
291,2,99,31.7,33.7,29.7,66.4,71.3,61.6,2.5,10.5,10.3,5.8,8.0388079
292,2,100,31.7,33.7,29.7,66.4,71.3,61.6,2.5,10.5,10.3,5.8,8.0388079
293,2,101,31.7,33.7,29.7,66.4,71.3,61.6,2.5,10.5,10.3,5.8,8.0388079
294,2,102,31.7,33.7,29.7,66.4,71.3,61.6,2.5,10.5,10.3,5.8,8.0388079
295,2,103,31.7,33.7,29.7,66.4,71.3,61.6,2.5,10.5,10.3,5.8,8.0388079
296,2,104,31.7,33.7,29.7,66.4,71.3,61.6,2.5,10.5,10.3,5.8,8.0388079
297,2,105,31.7,33.7,29.7,66.4,71.3,61.6,2.5,10.5,10.3,5.8,8.0388079
298,2,106,31.7,33.7,29.7,66.4,71.3,61.6,2.5,10.5,10.3,5.8,8.0388079
299,2,107,31.7,33.7,29.7,66.4,71.3,61.6,2.5,10.5,10.3,5.8,8.0388079
300,2,108,31.7,33.7,29.7,66.4,71.3,61.6,2.5,10.5,10.3,5.8,8.0388079
301,2,109,31.7,33.7,29.5,66.9,71.8,62.1,2.5,10.7,10.5,5.8,8.0226145
302,2,110,31.7,33.7,29.5,66.9,71.8,62.1,2.5,10.7,10.5,5.8,8.0226145
303,2,111,31.7,33.7,29.5,66.9,71.8,62.1,2.5,10.7,10.5,5.8,8.0226145
304,2,112,31.7,33.7,29.5,66.9,71.8,62.1,2.5,10.7,10.5,5.8,8.0226145
305,2,113,31.7,33.7,29.5,66.9,71.8,62.1,2.5,10.7,10.5,5.8,8.0226145
306,2,114,31.7,33.7,29.5,66.9,71.8,62.1,2.5,10.7,10.5,5.8,8.0226145
307,2,115,31.7,33.7,29.5,66.9,71.8,62.1,2.5,10.7,10.5,5.8,8.0226145
308,2,116,31.7,33.7,29.5,66.9,71.8,62.1,2.5,10.7,10.5,5.8,8.0226145
309,2,117,31.7,33.7,29.5,66.9,71.8,62.1,2.5,10.7,10.5,5.8,8.0226145
310,2,118,31.7,33.7,29.5,66.9,71.8,62.1,2.5,10.7,10.5,5.8,8.0226145
311,2,119,31.7,33.7,29.5,66.9,71.8,62.1,2.5,10.7,10.5,5.8,8.0226145
312,2,120,31.7,33.7,29.5,66.9,71.8,62.1,2.5,10.7,10.5,5.8,8.0226145
313,2,121,31.6,33.8,29.4,67.4,72.3,62.6,2.5,10.8,10.7,5.8,8.0214396
314,2,122,31.6,33.8,29.4,67.4,72.3,62.6,2.5,10.8,10.7,5.8,8.0214396
315,2,123,31.6,33.8,29.4,67.4,72.3,62.6,2.5,10.8,10.7,5.8,8.0214396
316,2,124,31.6,33.8,29.4,67.4,72.3,62.6,2.5,10.8,10.7,5.8,8.0214396
317,2,125,31.6,33.8,29.4,67.4,72.3,62.6,2.5,10.8,10.7,5.8,8.0214396
318,2,126,31.6,33.8,29.4,67.4,72.3,62.6,2.5,10.8,10.7,5.8,8.0214396
319,2,127,31.6,33.8,29.4,67.4,72.3,62.6,2.5,10.8,10.7,5.8,8.0214396
320,2,128,31.6,33.8,29.4,67.4,72.3,62.6,2.5,10.8,10.7,5.8,8.0214396
321,2,129,31.6,33.8,29.4,67.4,72.3,62.6,2.5,10.8,10.7,5.8,8.0214396
322,2,130,31.6,33.8,29.4,67.4,72.3,62.6,2.5,10.8,10.7,5.8,8.0214396
323,2,131,31.6,33.8,29.4,67.4,72.3,62.6,2.5,10.8,10.7,5.8,8.0214396
324,2,132,31.6,33.8,29.4,67.4,72.3,62.6,2.5,10.8,10.7,5.8,8.0214396
325,2,133,31.6,33.8,29.3,67.9,72.7,63.2,2.5,11.0,11.0,5.9,8.0214396
326,2,134,31.6,33.8,29.3,67.9,72.7,63.2,2.5,11.0,11.0,5.9,8.0214396
327,2,135,31.6,33.8,29.3,67.9,72.7,63.2,2.5,11.0,11.0,5.9,8.0214396
328,2,136,31.6,33.8,29.3,67.9,72.7,63.2,2.5,11.0,11.0,5.9,8.0214396
329,2,137,31.6,33.8,29.3,67.9,72.7,63.2,2.5,11.0,11.0,5.9,8.0214396
330,2,138,31.6,33.8,29.3,67.9,72.7,63.2,2.5,11.0,11.0,5.9,8.0214396
331,2,139,31.6,33.8,29.3,67.9,72.7,63.2,2.5,11.0,11.0,5.9,8.0214396
332,2,140,31.6,33.8,29.3,67.9,72.7,63.2,2.5,11.0,11.0,5.9,8.0214396
333,2,141,31.6,33.8,29.3,67.9,72.7,63.2,2.5,11.0,11.0,5.9,8.0214396
334,2,142,31.6,33.8,29.3,67.9,72.7,63.2,2.5,11.0,11.0,5.9,8.0214396
335,2,143,31.6,33.8,29.3,67.9,72.7,63.2,2.5,11.0,11.0,5.9,8.0214396
336,2,144,31.6,33.8,29.3,67.9,72.7,63.2,2.5,11.0,11.0,5.9,8.0214396
337,2,145,31.6,33.9,29.2,67.9,72.7,63.2,2.5,11.1,11.2,5.9,8.0214396
338,2,146,31.6,33.9,29.2,67.9,72.7,63.2,2.5,11.1,11.2,5.9,8.0214396
339,2,147,31.6,33.9,29.2,67.9,72.7,63.2,2.5,11.1,11.2,5.9,8.0214396
340,2,148,31.6,33.9,29.2,67.9,72.7,63.2,2.5,11.1,11.2,5.9,8.0214396
341,2,149,31.6,33.9,29.2,67.9,72.7,63.2,2.5,11.1,11.2,5.9,8.0214396
342,2,150,31.6,33.9,29.2,67.9,72.7,63.2,2.5,11.1,11.2,5.9,8.0214396
343,2,151,31.6,33.9,29.2,67.9,72.7,63.2,2.5,11.1,11.2,5.9,8.0214396
344,2,152,31.6,33.9,29.2,67.9,72.7,63.2,2.5,11.1,11.2,5.9,8.0214396
345,2,153,31.6,33.9,29.2,67.9,72.7,63.2,2.5,11.1,11.2,5.9,8.0214396
346,2,154,31.6,33.9,29.2,67.9,72.7,63.2,2.5,11.1,11.2,5.9,8.0214396
347,2,155,31.6,33.9,29.2,67.9,72.7,63.2,2.5,11.1,11.2,5.9,8.0214396
348,2,156,31.6,33.9,29.2,67.9,72.7,63.2,2.5,11.1,11.2,5.9,8.0214396
349,2,157,31.6,34.0,29.1,67.9,72.7,63.2,2.5,11.3,11.5,6.0,8.0214396
350,2,158,31.6,34.0,29.1,67.9,72.7,63.2,2.5,11.3,11.5,6.0,8.0214396
351,2,159,31.6,34.0,29.1,67.9,72.7,63.2,2.5,11.3,11.5,6.0,8.0214396
352,2,160,31.6,34.0,29.1,67.9,72.7,63.2,2.5,11.3,11.5,6.0,8.0214396
353,2,161,31.6,34.0,29.1,67.9,72.7,63.2,2.5,11.3,11.5,6.0,8.0214396
354,2,162,31.6,34.0,29.1,67.9,72.7,63.2,2.5,11.3,11.5,6.0,8.0214396
355,2,163,31.6,34.0,29.1,67.9,72.7,63.2,2.5,11.3,11.5,6.0,8.0214396
356,2,164,31.6,34.0,29.1,67.9,72.7,63.2,2.5,11.3,11.5,6.0,8.0214396
357,2,165,31.6,34.0,29.1,67.9,72.7,63.2,2.5,11.3,11.5,6.0,8.0214396
358,2,166,31.6,34.0,29.1,67.9,72.7,63.2,2.5,11.3,11.5,6.0,8.0214396
359,2,167,31.6,34.0,29.1,67.9,72.7,63.2,2.5,11.3,11.5,6.0,8.0214396
360,2,168,31.6,34.0,29.1,67.9,72.7,63.2,2.5,11.3,11.5,6.0,8.0214396
361,2,169,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
362,2,170,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
363,2,171,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
364,2,172,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
365,2,173,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
366,2,174,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
367,2,175,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
368,2,176,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
369,2,177,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
370,2,178,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
371,2,179,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
372,2,180,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
373,2,181,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
374,2,182,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
375,2,183,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
376,2,184,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
377,2,185,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
378,2,186,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
379,2,187,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
380,2,188,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
381,2,189,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
382,2,190,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
383,2,191,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
384,2,192,31.6,34.1,29.0,67.9,72.7,63.2,2.5,11.5,11.8,6.1,8.0214396
385,3,1,34.9,35.8,34.0,58.9,56.7,60.8,4.4,25.0,19.5,28.0,7.9667625
386,3,2,34.9,35.8,34.0,58.9,56.7,60.8,4.4,25.0,19.5,28.0,7.9667625
387,3,3,34.9,35.8,34.0,58.9,56.7,60.8,4.4,25.0,19.5,28.0,7.9667625
388,3,4,34.9,35.8,34.0,58.9,56.7,60.8,4.4,25.0,19.5,28.0,7.9667625
389,3,5,34.9,35.8,34.0,58.9,56.7,60.8,4.4,25.0,19.5,28.0,7.9667625
390,3,6,34.9,35.8,34.0,58.9,56.7,60.8,4.4,25.0,19.5,28.0,7.9667625
391,3,7,34.9,35.8,34.0,58.9,56.7,60.8,4.4,25.0,19.5,28.0,7.9667625
392,3,8,34.9,35.8,34.0,58.9,56.7,60.8,4.4,25.0,19.5,28.0,7.9667625
393,3,9,34.9,35.8,34.0,58.9,56.7,60.8,4.4,25.0,19.5,28.0,7.9667625
394,3,10,34.9,35.8,34.0,58.9,56.7,60.8,4.4,25.0,19.5,28.0,7.9667625
395,3,11,34.9,35.8,34.0,58.9,56.7,60.8,4.4,25.0,19.5,28.0,7.9667625
396,3,12,34.9,35.8,34.0,58.9,56.7,60.8,4.4,25.0,19.5,28.0,7.9667625
397,3,13,35.0,35.9,34.1,59.5,57.3,61.3,4.1,24.5,18.9,27.5,7.9384661
398,3,14,35.0,35.9,34.1,59.5,57.3,61.3,4.1,24.5,18.9,27.5,7.9384661
399,3,15,35.0,35.9,34.1,59.5,57.3,61.3,4.1,24.5,18.9,27.5,7.9384661
400,3,16,35.0,35.9,34.1,59.5,57.3,61.3,4.1,24.5,18.9,27.5,7.9384661
401,3,17,35.0,35.9,34.1,59.5,57.3,61.3,4.1,24.5,18.9,27.5,7.9384661
402,3,18,35.0,35.9,34.1,59.5,57.3,61.3,4.1,24.5,18.9,27.5,7.9384661
403,3,19,35.0,35.9,34.1,59.5,57.3,61.3,4.1,24.5,18.9,27.5,7.9384661
404,3,20,35.0,35.9,34.1,59.5,57.3,61.3,4.1,24.5,18.9,27.5,7.9384661
405,3,21,35.0,35.9,34.1,59.5,57.3,61.3,4.1,24.5,18.9,27.5,7.9384661
406,3,22,35.0,35.9,34.1,59.5,57.3,61.3,4.1,24.5,18.9,27.5,7.9384661
407,3,23,35.0,35.9,34.1,59.5,57.3,61.3,4.1,24.5,18.9,27.5,7.9384661
408,3,24,35.0,35.9,34.1,59.5,57.3,61.3,4.1,24.5,18.9,27.5,7.9384661
409,3,25,35.0,36.0,34.2,60.1,58.0,61.8,4.1,24.0,18.2,26.9,7.8895159
410,3,26,35.0,36.0,34.2,60.1,58.0,61.8,4.1,24.0,18.2,26.9,7.8895159
411,3,27,35.0,36.0,34.2,60.1,58.0,61.8,4.1,24.0,18.2,26.9,7.8895159
412,3,28,35.0,36.0,34.2,60.1,58.0,61.8,4.1,24.0,18.2,26.9,7.8895159
413,3,29,35.0,36.0,34.2,60.1,58.0,61.8,4.1,24.0,18.2,26.9,7.8895159
414,3,30,35.0,36.0,34.2,60.1,58.0,61.8,4.1,24.0,18.2,26.9,7.8895159
415,3,31,35.0,36.0,34.2,60.1,58.0,61.8,4.1,24.0,18.2,26.9,7.8895159
416,3,32,35.0,36.0,34.2,60.1,58.0,61.8,4.1,24.0,18.2,26.9,7.8895159
417,3,33,35.0,36.0,34.2,60.1,58.0,61.8,4.1,24.0,18.2,26.9,7.8895159
418,3,34,35.0,36.0,34.2,60.1,58.0,61.8,4.1,24.0,18.2,26.9,7.8895159
419,3,35,35.0,36.0,34.2,60.1,58.0,61.8,4.1,24.0,18.2,26.9,7.8895159
420,3,36,35.0,36.0,34.2,60.1,58.0,61.8,4.1,24.0,18.2,26.9,7.8895159
421,3,37,35.1,36.0,34.2,60.6,58.7,62.3,4.5,23.4,17.6,26.3,7.8626928
422,3,38,35.1,36.0,34.2,60.6,58.7,62.3,4.5,23.4,17.6,26.3,7.8626928
423,3,39,35.1,36.0,34.2,60.6,58.7,62.3,4.5,23.4,17.6,26.3,7.8626928
424,3,40,35.1,36.0,34.2,60.6,58.7,62.3,4.5,23.4,17.6,26.3,7.8626928
425,3,41,35.1,36.0,34.2,60.6,58.7,62.3,4.5,23.4,17.6,26.3,7.8626928
426,3,42,35.1,36.0,34.2,60.6,58.7,62.3,4.5,23.4,17.6,26.3,7.8626928
427,3,43,35.1,36.0,34.2,60.6,58.7,62.3,4.5,23.4,17.6,26.3,7.8626928
428,3,44,35.1,36.0,34.2,60.6,58.7,62.3,4.5,23.4,17.6,26.3,7.8626928
429,3,45,35.1,36.0,34.2,60.6,58.7,62.3,4.5,23.4,17.6,26.3,7.8626928
430,3,46,35.1,36.0,34.2,60.6,58.7,62.3,4.5,23.4,17.6,26.3,7.8626928
431,3,47,35.1,36.0,34.2,60.6,58.7,62.3,4.5,23.4,17.6,26.3,7.8626928
432,3,48,35.1,36.0,34.2,60.6,58.7,62.3,4.5,23.4,17.6,26.3,7.8626928
433,3,49,35.1,36.0,34.3,61.2,59.3,62.8,4.8,22.8,17.0,25.7,7.8812718
434,3,50,35.1,36.0,34.3,61.2,59.3,62.8,4.8,22.8,17.0,25.7,7.8812718
435,3,51,35.1,36.0,34.3,61.2,59.3,62.8,4.8,22.8,17.0,25.7,7.8812718
436,3,52,35.1,36.0,34.3,61.2,59.3,62.8,4.8,22.8,17.0,25.7,7.8812718
437,3,53,35.1,36.0,34.3,61.2,59.3,62.8,4.8,22.8,17.0,25.7,7.8812718
438,3,54,35.1,36.0,34.3,61.2,59.3,62.8,4.8,22.8,17.0,25.7,7.8812718
439,3,55,35.1,36.0,34.3,61.2,59.3,62.8,4.8,22.8,17.0,25.7,7.8812718
440,3,56,35.1,36.0,34.3,61.2,59.3,62.8,4.8,22.8,17.0,25.7,7.8812718
441,3,57,35.1,36.0,34.3,61.2,59.3,62.8,4.8,22.8,17.0,25.7,7.8812718
442,3,58,35.1,36.0,34.3,61.2,59.3,62.8,4.8,22.8,17.0,25.7,7.8812718
443,3,59,35.1,36.0,34.3,61.2,59.3,62.8,4.8,22.8,17.0,25.7,7.8812718
444,3,60,35.1,36.0,34.3,61.2,59.3,62.8,4.8,22.8,17.0,25.7,7.8812718
