month_key,country_key,health_key,domestic_health_expenditure,num_hospital_beds,num_physicians,num_nurses,immunization_bcg,immunization_dpt,immunization_hepb,immunization_measles,immunization_polio,mort_infant,mort_infant_male,mort_infant_female,mort_non_communicable_disease,mort_non_communicable_disease_male,mort_non_communicable_disease_female,mort_unintentional_poison,mort_unintentional_poison_male,mort_unintentional_poison_female,mort_traffic_injury,mort_traffic_injury_male,mort_traffic_injury_female,mort_maternal,stillbirth_rate,fertility_rate
26,6,986,3.51208067,3.43,2.3464,1.4539,,80,80,74,75,10.5,10.9,10,20.5,24.3,16.3,0.6,0.8,0.5,14.9,23.7,5.8,23,8.472516588,1.93
27,6,987,3.51208067,3.43,2.3464,1.4539,,80,80,74,75,10.5,10.9,10,20.5,24.3,16.3,0.6,0.8,0.5,14.9,23.7,5.8,23,8.472516588,1.93
28,6,988,3.51208067,3.43,2.3464,1.4539,,80,80,74,75,10.5,10.9,10,20.5,24.3,16.3,0.6,0.8,0.5,14.9,23.7,5.8,23,8.472516588,1.93
29,6,989,3.51208067,3.43,2.3464,1.4539,,80,80,74,75,10.5,10.9,10,20.5,24.3,16.3,0.6,0.8,0.5,14.9,23.7,5.8,23,8.472516588,1.93
30,6,990,3.51208067,3.43,2.3464,1.4539,,80,80,74,75,10.5,10.9,10,20.5,24.3,16.3,0.6,0.8,0.5,14.9,23.7,5.8,23,8.472516588,1.93
31,6,991,3.51208067,3.43,2.3464,1.4539,,80,80,74,75,10.5,10.9,10,20.5,24.3,16.3,0.6,0.8,0.5,14.9,23.7,5.8,23,8.472516588,1.93
32,6,992,3.51208067,3.43,2.3464,1.4539,,80,80,74,75,10.5,10.9,10,20.5,24.3,16.3,0.6,0.8,0.5,14.9,23.7,5.8,23,8.472516588,1.93
33,6,993,3.51208067,3.43,2.3464,1.4539,,80,80,74,75,10.5,10.9,10,20.5,24.3,16.3,0.6,0.8,0.5,14.9,23.7,5.8,23,8.472516588,1.93
34,6,994,3.51208067,3.43,2.3464,1.4539,,80,80,74,75,10.5,10.9,10,20.5,24.3,16.3,0.6,0.8,0.5,14.9,23.7,5.8,23,8.472516588,1.93
35,6,995,3.51208067,3.43,2.3464,1.4539,,80,80,74,75,10.5,10.9,10,20.5,24.3,16.3,0.6,0.8,0.5,14.9,23.7,5.8,23,8.472516588,1.93
36,6,996,3.51208067,3.43,2.3464,1.4539,,80,80,74,75,10.5,10.9,10,20.5,24.3,16.3,0.6,0.8,0.5,14.9,23.7,5.8,23,8.472516588,1.93
37,6,997,3.0695622,3.43,,,,81,81,79,75,9.8,10.2,9.4,20.6,24.7,16.1,0.6,0.8,0.5,14.8,23.6,5.7,23,8.165789793,1.925
38,6,998,3.0695622,3.43,,,,81,81,79,75,9.8,10.2,9.4,20.6,24.7,16.1,0.6,0.8,0.5,14.8,23.6,5.7,23,8.165789793,1.925
39,6,999,3.0695622,3.43,,,,81,81,79,75,9.8,10.2,9.4,20.6,24.7,16.1,0.6,0.8,0.5,14.8,23.6,5.7,23,8.165789793,1.925
40,6,1000,3.0695622,3.43,,,,81,81,79,75,9.8,10.2,9.4,20.6,24.7,16.1,0.6,0.8,0.5,14.8,23.6,5.7,23,8.165789793,1.925
41,6,1001,3.0695622,3.43,,,,81,81,79,75,9.8,10.2,9.4,20.6,24.7,16.1,0.6,0.8,0.5,14.8,23.6,5.7,23,8.165789793,1.925
42,6,1002,3.0695622,3.43,,,,81,81,79,75,9.8,10.2,9.4,20.6,24.7,16.1,0.6,0.8,0.5,14.8,23.6,5.7,23,8.165789793,1.925
43,6,1003,3.0695622,3.43,,,,81,81,79,75,9.8,10.2,9.4,20.6,24.7,16.1,0.6,0.8,0.5,14.8,23.6,5.7,23,8.165789793,1.925
44,6,1004,3.0695622,3.43,,,,81,81,79,75,9.8,10.2,9.4,20.6,24.7,16.1,0.6,0.8,0.5,14.8,23.6,5.7,23,8.165789793,1.925
45,6,1005,3.0695622,3.43,,,,81,81,79,75,9.8,10.2,9.4,20.6,24.7,16.1,0.6,0.8,0.5,14.8,23.6,5.7,23,8.165789793,1.925
46,6,1006,3.0695622,3.43,,,,81,81,79,75,9.8,10.2,9.4,20.6,24.7,16.1,0.6,0.8,0.5,14.8,23.6,5.7,23,8.165789793,1.925
47,6,1007,3.0695622,3.43,,,,81,81,79,75,9.8,10.2,9.4,20.6,24.7,16.1,0.6,0.8,0.5,14.8,23.6,5.7,23,8.165789793,1.925
48,6,1008,3.0695622,3.43,,,,81,81,79,75,9.8,10.2,9.4,20.6,24.7,16.1,0.6,0.8,0.5,14.8,23.6,5.7,23,8.165789793,1.925
49,6,1009,2.74049711,3.45,,1.7218,,81,81,80,76,9.3,9.6,8.8,20.7,24.9,15.9,0.6,0.8,0.5,14.8,23.6,5.6,23,7.909563951,1.938
50,6,1010,2.74049711,3.45,,1.7218,,81,81,80,76,9.3,9.6,8.8,20.7,24.9,15.9,0.6,0.8,0.5,14.8,23.6,5.6,23,7.909563951,1.938
51,6,1011,2.74049711,3.45,,1.7218,,81,81,80,76,9.3,9.6,8.8,20.7,24.9,15.9,0.6,0.8,0.5,14.8,23.6,5.6,23,7.909563951,1.938
52,6,1012,2.74049711,3.45,,1.7218,,81,81,80,76,9.3,9.6,8.8,20.7,24.9,15.9,0.6,0.8,0.5,14.8,23.6,5.6,23,7.909563951,1.938
53,6,1013,2.74049711,3.45,,1.7218,,81,81,80,76,9.3,9.6,8.8,20.7,24.9,15.9,0.6,0.8,0.5,14.8,23.6,5.6,23,7.909563951,1.938
54,6,1014,2.74049711,3.45,,1.7218,,81,81,80,76,9.3,9.6,8.8,20.7,24.9,15.9,0.6,0.8,0.5,14.8,23.6,5.6,23,7.909563951,1.938
55,6,1015,2.74049711,3.45,,1.7218,,81,81,80,76,9.3,9.6,8.8,20.7,24.9,15.9,0.6,0.8,0.5,14.8,23.6,5.6,23,7.909563951,1.938
56,6,1016,2.74049711,3.45,,1.7218,,81,81,80,76,9.3,9.6,8.8,20.7,24.9,15.9,0.6,0.8,0.5,14.8,23.6,5.6,23,7.909563951,1.938
57,6,1017,2.74049711,3.45,,1.7218,,81,81,80,76,9.3,9.6,8.8,20.7,24.9,15.9,0.6,0.8,0.5,14.8,23.6,5.6,23,7.909563951,1.938
58,6,1018,2.74049711,3.45,,1.7218,,81,81,80,76,9.3,9.6,8.8,20.7,24.9,15.9,0.6,0.8,0.5,14.8,23.6,5.6,23,7.909563951,1.938
59,6,1019,2.74049711,3.45,,1.7218,,81,81,80,76,9.3,9.6,8.8,20.7,24.9,15.9,0.6,0.8,0.5,14.8,23.6,5.6,23,7.909563951,1.938
60,6,1020,2.74049711,3.45,,1.7218,,81,81,80,76,9.3,9.6,8.8,20.7,24.9,15.9,0.6,0.8,0.5,14.8,23.6,5.6,23,7.909563951,1.938
61,6,1021,3.0026474,3.45,2.3385,1.7748,,82,81,80,77,8.8,9.2,8.4,20.7,25,15.7,0.6,0.8,0.5,14.6,23.4,5.5,23,7.642121021,1.966
62,6,1022,3.0026474,3.45,2.3385,1.7748,,82,81,80,77,8.8,9.2,8.4,20.7,25,15.7,0.6,0.8,0.5,14.6,23.4,5.5,23,7.642121021,1.966
63,6,1023,3.0026474,3.45,2.3385,1.7748,,82,81,80,77,8.8,9.2,8.4,20.7,25,15.7,0.6,0.8,0.5,14.6,23.4,5.5,23,7.642121021,1.966
64,6,1024,3.0026474,3.45,2.3385,1.7748,,82,81,80,77,8.8,9.2,8.4,20.7,25,15.7,0.6,0.8,0.5,14.6,23.4,5.5,23,7.642121021,1.966
65,6,1025,3.0026474,3.45,2.3385,1.7748,,82,81,80,77,8.8,9.2,8.4,20.7,25,15.7,0.6,0.8,0.5,14.6,23.4,5.5,23,7.642121021,1.966
66,6,1026,3.0026474,3.45,2.3385,1.7748,,82,81,80,77,8.8,9.2,8.4,20.7,25,15.7,0.6,0.8,0.5,14.6,23.4,5.5,23,7.642121021,1.966
67,6,1027,3.0026474,3.45,2.3385,1.7748,,82,81,80,77,8.8,9.2,8.4,20.7,25,15.7,0.6,0.8,0.5,14.6,23.4,5.5,23,7.642121021,1.966
68,6,1028,3.0026474,3.45,2.3385,1.7748,,82,81,80,77,8.8,9.2,8.4,20.7,25,15.7,0.6,0.8,0.5,14.6,23.4,5.5,23,7.642121021,1.966
69,6,1029,3.0026474,3.45,2.3385,1.7748,,82,81,80,77,8.8,9.2,8.4,20.7,25,15.7,0.6,0.8,0.5,14.6,23.4,5.5,23,7.642121021,1.966
70,6,1030,3.0026474,3.45,2.3385,1.7748,,82,81,80,77,8.8,9.2,8.4,20.7,25,15.7,0.6,0.8,0.5,14.6,23.4,5.5,23,7.642121021,1.966
71,6,1031,3.0026474,3.45,2.3385,1.7748,,82,81,80,77,8.8,9.2,8.4,20.7,25,15.7,0.6,0.8,0.5,14.6,23.4,5.5,23,7.642121021,1.966
72,6,1032,3.0026474,3.45,2.3385,1.7748,,82,81,80,77,8.8,9.2,8.4,20.7,25,15.7,0.6,0.8,0.5,14.6,23.4,5.5,23,7.642121021,1.966
73,6,1033,3.56870103,3.45,2.6201,,,82,80,81,79,8.4,8.7,8,20.8,25.4,15.8,0.6,0.8,0.5,14.8,23.9,5.6,25,7.437977724,2.002
74,6,1034,3.56870103,3.45,2.6201,,,82,80,81,79,8.4,8.7,8,20.8,25.4,15.8,0.6,0.8,0.5,14.8,23.9,5.6,25,7.437977724,2.002
75,6,1035,3.56870103,3.45,2.6201,,,82,80,81,79,8.4,8.7,8,20.8,25.4,15.8,0.6,0.8,0.5,14.8,23.9,5.6,25,7.437977724,2.002
76,6,1036,3.56870103,3.45,2.6201,,,82,80,81,79,8.4,8.7,8,20.8,25.4,15.8,0.6,0.8,0.5,14.8,23.9,5.6,25,7.437977724,2.002
77,6,1037,3.56870103,3.45,2.6201,,,82,80,81,79,8.4,8.7,8,20.8,25.4,15.8,0.6,0.8,0.5,14.8,23.9,5.6,25,7.437977724,2.002
78,6,1038,3.56870103,3.45,2.6201,,,82,80,81,79,8.4,8.7,8,20.8,25.4,15.8,0.6,0.8,0.5,14.8,23.9,5.6,25,7.437977724,2.002
79,6,1039,3.56870103,3.45,2.6201,,,82,80,81,79,8.4,8.7,8,20.8,25.4,15.8,0.6,0.8,0.5,14.8,23.9,5.6,25,7.437977724,2.002
80,6,1040,3.56870103,3.45,2.6201,,,82,80,81,79,8.4,8.7,8,20.8,25.4,15.8,0.6,0.8,0.5,14.8,23.9,5.6,25,7.437977724,2.002
81,6,1041,3.56870103,3.45,2.6201,,,82,80,81,79,8.4,8.7,8,20.8,25.4,15.8,0.6,0.8,0.5,14.8,23.9,5.6,25,7.437977724,2.002
82,6,1042,3.56870103,3.45,2.6201,,,82,80,81,79,8.4,8.7,8,20.8,25.4,15.8,0.6,0.8,0.5,14.8,23.9,5.6,25,7.437977724,2.002
83,6,1043,3.56870103,3.45,2.6201,,,82,80,81,79,8.4,8.7,8,20.8,25.4,15.8,0.6,0.8,0.5,14.8,23.9,5.6,25,7.437977724,2.002
84,6,1044,3.56870103,3.45,2.6201,,,82,80,81,79,8.4,8.7,8,20.8,25.4,15.8,0.6,0.8,0.5,14.8,23.9,5.6,25,7.437977724,2.002
85,6,1045,3.98168182,3.45,,,,83,80,81,80,8,8.4,7.7,20.8,25.4,15.7,0.6,0.8,0.4,15.9,25.6,5.9,25,7.271799119,2.038
86,6,1046,3.98168182,3.45,,,,83,80,81,80,8,8.4,7.7,20.8,25.4,15.7,0.6,0.8,0.4,15.9,25.6,5.9,25,7.271799119,2.038
87,6,1047,3.98168182,3.45,,,,83,80,81,80,8,8.4,7.7,20.8,25.4,15.7,0.6,0.8,0.4,15.9,25.6,5.9,25,7.271799119,2.038
88,6,1048,3.98168182,3.45,,,,83,80,81,80,8,8.4,7.7,20.8,25.4,15.7,0.6,0.8,0.4,15.9,25.6,5.9,25,7.271799119,2.038
89,6,1049,3.98168182,3.45,,,,83,80,81,80,8,8.4,7.7,20.8,25.4,15.7,0.6,0.8,0.4,15.9,25.6,5.9,25,7.271799119,2.038
90,6,1050,3.98168182,3.45,,,,83,80,81,80,8,8.4,7.7,20.8,25.4,15.7,0.6,0.8,0.4,15.9,25.6,5.9,25,7.271799119,2.038
91,6,1051,3.98168182,3.45,,,,83,80,81,80,8,8.4,7.7,20.8,25.4,15.7,0.6,0.8,0.4,15.9,25.6,5.9,25,7.271799119,2.038
92,6,1052,3.98168182,3.45,,,,83,80,81,80,8,8.4,7.7,20.8,25.4,15.7,0.6,0.8,0.4,15.9,25.6,5.9,25,7.271799119,2.038
93,6,1053,3.98168182,3.45,,,,83,80,81,80,8,8.4,7.7,20.8,25.4,15.7,0.6,0.8,0.4,15.9,25.6,5.9,25,7.271799119,2.038
94,6,1054,3.98168182,3.45,,,,83,80,81,80,8,8.4,7.7,20.8,25.4,15.7,0.6,0.8,0.4,15.9,25.6,5.9,25,7.271799119,2.038
95,6,1055,3.98168182,3.45,,,,83,80,81,80,8,8.4,7.7,20.8,25.4,15.7,0.6,0.8,0.4,15.9,25.6,5.9,25,7.271799119,2.038
96,6,1056,3.98168182,3.45,,,,83,80,81,80,8,8.4,7.7,20.8,25.4,15.7,0.6,0.8,0.4,15.9,25.6,5.9,25,7.271799119,2.038
97,6,1057,3.76557779,2.86,2.2486,1.5314,,83,80,82,81,7.7,8,7.4,20.8,25.5,15.6,0.6,0.7,0.4,16,25.8,6,27,7.119714871,2.069
98,6,1058,3.76557779,2.86,2.2486,1.5314,,83,80,82,81,7.7,8,7.4,20.8,25.5,15.6,0.6,0.7,0.4,16,25.8,6,27,7.119714871,2.069
99,6,1059,3.76557779,2.86,2.2486,1.5314,,83,80,82,81,7.7,8,7.4,20.8,25.5,15.6,0.6,0.7,0.4,16,25.8,6,27,7.119714871,2.069
100,6,1060,3.76557779,2.86,2.2486,1.5314,,83,80,82,81,7.7,8,7.4,20.8,25.5,15.6,0.6,0.7,0.4,16,25.8,6,27,7.119714871,2.069
101,6,1061,3.76557779,2.86,2.2486,1.5314,,83,80,82,81,7.7,8,7.4,20.8,25.5,15.6,0.6,0.7,0.4,16,25.8,6,27,7.119714871,2.069
102,6,1062,3.76557779,2.86,2.2486,1.5314,,83,80,82,81,7.7,8,7.4,20.8,25.5,15.6,0.6,0.7,0.4,16,25.8,6,27,7.119714871,2.069
103,6,1063,3.76557779,2.86,2.2486,1.5314,,83,80,82,81,7.7,8,7.4,20.8,25.5,15.6,0.6,0.7,0.4,16,25.8,6,27,7.119714871,2.069
104,6,1064,3.76557779,2.86,2.2486,1.5314,,83,80,82,81,7.7,8,7.4,20.8,25.5,15.6,0.6,0.7,0.4,16,25.8,6,27,7.119714871,2.069
105,6,1065,3.76557779,2.86,2.2486,1.5314,,83,80,82,81,7.7,8,7.4,20.8,25.5,15.6,0.6,0.7,0.4,16,25.8,6,27,7.119714871,2.069
106,6,1066,3.76557779,2.86,2.2486,1.5314,,83,80,82,81,7.7,8,7.4,20.8,25.5,15.6,0.6,0.7,0.4,16,25.8,6,27,7.119714871,2.069
107,6,1067,3.76557779,2.86,2.2486,1.5314,,83,80,82,81,7.7,8,7.4,20.8,25.5,15.6,0.6,0.7,0.4,16,25.8,6,27,7.119714871,2.069
108,6,1068,3.76557779,2.86,2.2486,1.5314,,83,80,82,81,7.7,8,7.4,20.8,25.5,15.6,0.6,0.7,0.4,16,25.8,6,27,7.119714871,2.069
109,6,1069,3.92682624,2.85,2.0735,1.6686,,83,80,82,81,7.4,7.7,7.1,20.7,25.4,15.6,0.5,0.7,0.4,16.1,26.1,6,28,6.964457727,2.091
110,6,1070,3.92682624,2.85,2.0735,1.6686,,83,80,82,81,7.4,7.7,7.1,20.7,25.4,15.6,0.5,0.7,0.4,16.1,26.1,6,28,6.964457727,2.091
111,6,1071,3.92682624,2.85,2.0735,1.6686,,83,80,82,81,7.4,7.7,7.1,20.7,25.4,15.6,0.5,0.7,0.4,16.1,26.1,6,28,6.964457727,2.091
112,6,1072,3.92682624,2.85,2.0735,1.6686,,83,80,82,81,7.4,7.7,7.1,20.7,25.4,15.6,0.5,0.7,0.4,16.1,26.1,6,28,6.964457727,2.091
113,6,1073,3.92682624,2.85,2.0735,1.6686,,83,80,82,81,7.4,7.7,7.1,20.7,25.4,15.6,0.5,0.7,0.4,16.1,26.1,6,28,6.964457727,2.091
114,6,1074,3.92682624,2.85,2.0735,1.6686,,83,80,82,81,7.4,7.7,7.1,20.7,25.4,15.6,0.5,0.7,0.4,16.1,26.1,6,28,6.964457727,2.091
115,6,1075,3.92682624,2.85,2.0735,1.6686,,83,80,82,81,7.4,7.7,7.1,20.7,25.4,15.6,0.5,0.7,0.4,16.1,26.1,6,28,6.964457727,2.091
116,6,1076,3.92682624,2.85,2.0735,1.6686,,83,80,82,81,7.4,7.7,7.1,20.7,25.4,15.6,0.5,0.7,0.4,16.1,26.1,6,28,6.964457727,2.091
117,6,1077,3.92682624,2.85,2.0735,1.6686,,83,80,82,81,7.4,7.7,7.1,20.7,25.4,15.6,0.5,0.7,0.4,16.1,26.1,6,28,6.964457727,2.091
118,6,1078,3.92682624,2.85,2.0735,1.6686,,83,80,82,81,7.4,7.7,7.1,20.7,25.4,15.6,0.5,0.7,0.4,16.1,26.1,6,28,6.964457727,2.091
119,6,1079,3.92682624,2.85,2.0735,1.6686,,83,80,82,81,7.4,7.7,7.1,20.7,25.4,15.6,0.5,0.7,0.4,16.1,26.1,6,28,6.964457727,2.091
120,6,1080,3.92682624,2.85,2.0735,1.6686,,83,80,82,81,7.4,7.7,7.1,20.7,25.4,15.6,0.5,0.7,0.4,16.1,26.1,6,28,6.964457727,2.091
121,6,1081,3.81750727,3.37,2.103,1.5416,,83,80,82,81,7.1,7.4,6.8,20.6,25.3,15.5,0.5,0.7,0.4,16.2,26.2,6,29,6.852040382,2.103
122,6,1082,3.81750727,3.37,2.103,1.5416,,83,80,82,81,7.1,7.4,6.8,20.6,25.3,15.5,0.5,0.7,0.4,16.2,26.2,6,29,6.852040382,2.103
123,6,1083,3.81750727,3.37,2.103,1.5416,,83,80,82,81,7.1,7.4,6.8,20.6,25.3,15.5,0.5,0.7,0.4,16.2,26.2,6,29,6.852040382,2.103
124,6,1084,3.81750727,3.37,2.103,1.5416,,83,80,82,81,7.1,7.4,6.8,20.6,25.3,15.5,0.5,0.7,0.4,16.2,26.2,6,29,6.852040382,2.103
125,6,1085,3.81750727,3.37,2.103,1.5416,,83,80,82,81,7.1,7.4,6.8,20.6,25.3,15.5,0.5,0.7,0.4,16.2,26.2,6,29,6.852040382,2.103
126,6,1086,3.81750727,3.37,2.103,1.5416,,83,80,82,81,7.1,7.4,6.8,20.6,25.3,15.5,0.5,0.7,0.4,16.2,26.2,6,29,6.852040382,2.103
127,6,1087,3.81750727,3.37,2.103,1.5416,,83,80,82,81,7.1,7.4,6.8,20.6,25.3,15.5,0.5,0.7,0.4,16.2,26.2,6,29,6.852040382,2.103
128,6,1088,3.81750727,3.37,2.103,1.5416,,83,80,82,81,7.1,7.4,6.8,20.6,25.3,15.5,0.5,0.7,0.4,16.2,26.2,6,29,6.852040382,2.103
129,6,1089,3.81750727,3.37,2.103,1.5416,,83,80,82,81,7.1,7.4,6.8,20.6,25.3,15.5,0.5,0.7,0.4,16.2,26.2,6,29,6.852040382,2.103
130,6,1090,3.81750727,3.37,2.103,1.5416,,83,80,82,81,7.1,7.4,6.8,20.6,25.3,15.5,0.5,0.7,0.4,16.2,26.2,6,29,6.852040382,2.103
131,6,1091,3.81750727,3.37,2.103,1.5416,,83,80,82,81,7.1,7.4,6.8,20.6,25.3,15.5,0.5,0.7,0.4,16.2,26.2,6,29,6.852040382,2.103
132,6,1092,3.81750727,3.37,2.103,1.5416,,83,80,82,81,7.1,7.4,6.8,20.6,25.3,15.5,0.5,0.7,0.4,16.2,26.2,6,29,6.852040382,2.103
133,6,1093,4.04652405,2.73,2.0115,1.572,,83,80,82,81,6.8,7.1,6.5,20.4,25,15.5,0.5,0.7,0.4,16.2,26.3,6,29,6.732069932,2.104
134,6,1094,4.04652405,2.73,2.0115,1.572,,83,80,82,81,6.8,7.1,6.5,20.4,25,15.5,0.5,0.7,0.4,16.2,26.3,6,29,6.732069932,2.104
135,6,1095,4.04652405,2.73,2.0115,1.572,,83,80,82,81,6.8,7.1,6.5,20.4,25,15.5,0.5,0.7,0.4,16.2,26.3,6,29,6.732069932,2.104
136,6,1096,4.04652405,2.73,2.0115,1.572,,83,80,82,81,6.8,7.1,6.5,20.4,25,15.5,0.5,0.7,0.4,16.2,26.3,6,29,6.732069932,2.104
137,6,1097,4.04652405,2.73,2.0115,1.572,,83,80,82,81,6.8,7.1,6.5,20.4,25,15.5,0.5,0.7,0.4,16.2,26.3,6,29,6.732069932,2.104
138,6,1098,4.04652405,2.73,2.0115,1.572,,83,80,82,81,6.8,7.1,6.5,20.4,25,15.5,0.5,0.7,0.4,16.2,26.3,6,29,6.732069932,2.104
139,6,1099,4.04652405,2.73,2.0115,1.572,,83,80,82,81,6.8,7.1,6.5,20.4,25,15.5,0.5,0.7,0.4,16.2,26.3,6,29,6.732069932,2.104
140,6,1100,4.04652405,2.73,2.0115,1.572,,83,80,82,81,6.8,7.1,6.5,20.4,25,15.5,0.5,0.7,0.4,16.2,26.3,6,29,6.732069932,2.104
141,6,1101,4.04652405,2.73,2.0115,1.572,,83,80,82,81,6.8,7.1,6.5,20.4,25,15.5,0.5,0.7,0.4,16.2,26.3,6,29,6.732069932,2.104
142,6,1102,4.04652405,2.73,2.0115,1.572,,83,80,82,81,6.8,7.1,6.5,20.4,25,15.5,0.5,0.7,0.4,16.2,26.3,6,29,6.732069932,2.104
143,6,1103,4.04652405,2.73,2.0115,1.572,,83,80,82,81,6.8,7.1,6.5,20.4,25,15.5,0.5,0.7,0.4,16.2,26.3,6,29,6.732069932,2.104
144,6,1104,4.04652405,2.73,2.0115,1.572,,83,80,82,81,6.8,7.1,6.5,20.4,25,15.5,0.5,0.7,0.4,16.2,26.3,6,29,6.732069932,2.104
145,6,1105,4.35164213,2.73,2.0255,1.6418,,83,80,82,81,6.6,6.8,6.3,20.3,24.9,15.4,0.6,0.7,0.4,16.3,26.4,6.1,29,6.592791908,2.097
146,6,1106,4.35164213,2.73,2.0255,1.6418,,83,80,82,81,6.6,6.8,6.3,20.3,24.9,15.4,0.6,0.7,0.4,16.3,26.4,6.1,29,6.592791908,2.097
147,6,1107,4.35164213,2.73,2.0255,1.6418,,83,80,82,81,6.6,6.8,6.3,20.3,24.9,15.4,0.6,0.7,0.4,16.3,26.4,6.1,29,6.592791908,2.097
148,6,1108,4.35164213,2.73,2.0255,1.6418,,83,80,82,81,6.6,6.8,6.3,20.3,24.9,15.4,0.6,0.7,0.4,16.3,26.4,6.1,29,6.592791908,2.097
149,6,1109,4.35164213,2.73,2.0255,1.6418,,83,80,82,81,6.6,6.8,6.3,20.3,24.9,15.4,0.6,0.7,0.4,16.3,26.4,6.1,29,6.592791908,2.097
150,6,1110,4.35164213,2.73,2.0255,1.6418,,83,80,82,81,6.6,6.8,6.3,20.3,24.9,15.4,0.6,0.7,0.4,16.3,26.4,6.1,29,6.592791908,2.097
151,6,1111,4.35164213,2.73,2.0255,1.6418,,83,80,82,81,6.6,6.8,6.3,20.3,24.9,15.4,0.6,0.7,0.4,16.3,26.4,6.1,29,6.592791908,2.097
152,6,1112,4.35164213,2.73,2.0255,1.6418,,83,80,82,81,6.6,6.8,6.3,20.3,24.9,15.4,0.6,0.7,0.4,16.3,26.4,6.1,29,6.592791908,2.097
153,6,1113,4.35164213,2.73,2.0255,1.6418,,83,80,82,81,6.6,6.8,6.3,20.3,24.9,15.4,0.6,0.7,0.4,16.3,26.4,6.1,29,6.592791908,2.097
154,6,1114,4.35164213,2.73,2.0255,1.6418,,83,80,82,81,6.6,6.8,6.3,20.3,24.9,15.4,0.6,0.7,0.4,16.3,26.4,6.1,29,6.592791908,2.097
155,6,1115,4.35164213,2.73,2.0255,1.6418,,83,80,82,81,6.6,6.8,6.3,20.3,24.9,15.4,0.6,0.7,0.4,16.3,26.4,6.1,29,6.592791908,2.097
156,6,1116,4.35164213,2.73,2.0255,1.6418,,83,80,82,81,6.6,6.8,6.3,20.3,24.9,15.4,0.6,0.7,0.4,16.3,26.4,6.1,29,6.592791908,2.097
157,6,1117,4.17827749,,2.1038,1.6735,,83,80,82,81,6.4,6.6,6.1,19.9,24.2,15.2,0.5,0.6,0.3,16.3,26.3,6.1,,6.46391979,2.087
158,6,1118,4.17827749,,2.1038,1.6735,,83,80,82,81,6.4,6.6,6.1,19.9,24.2,15.2,0.5,0.6,0.3,16.3,26.3,6.1,,6.46391979,2.087
159,6,1119,4.17827749,,2.1038,1.6735,,83,80,82,81,6.4,6.6,6.1,19.9,24.2,15.2,0.5,0.6,0.3,16.3,26.3,6.1,,6.46391979,2.087
160,6,1120,4.17827749,,2.1038,1.6735,,83,80,82,81,6.4,6.6,6.1,19.9,24.2,15.2,0.5,0.6,0.3,16.3,26.3,6.1,,6.46391979,2.087
161,6,1121,4.17827749,,2.1038,1.6735,,83,80,82,81,6.4,6.6,6.1,19.9,24.2,15.2,0.5,0.6,0.3,16.3,26.3,6.1,,6.46391979,2.087
162,6,1122,4.17827749,,2.1038,1.6735,,83,80,82,81,6.4,6.6,6.1,19.9,24.2,15.2,0.5,0.6,0.3,16.3,26.3,6.1,,6.46391979,2.087
163,6,1123,4.17827749,,2.1038,1.6735,,83,80,82,81,6.4,6.6,6.1,19.9,24.2,15.2,0.5,0.6,0.3,16.3,26.3,6.1,,6.46391979,2.087
164,6,1124,4.17827749,,2.1038,1.6735,,83,80,82,81,6.4,6.6,6.1,19.9,24.2,15.2,0.5,0.6,0.3,16.3,26.3,6.1,,6.46391979,2.087
165,6,1125,4.17827749,,2.1038,1.6735,,83,80,82,81,6.4,6.6,6.1,19.9,24.2,15.2,0.5,0.6,0.3,16.3,26.3,6.1,,6.46391979,2.087
166,6,1126,4.17827749,,2.1038,1.6735,,83,80,82,81,6.4,6.6,6.1,19.9,24.2,15.2,0.5,0.6,0.3,16.3,26.3,6.1,,6.46391979,2.087
167,6,1127,4.17827749,,2.1038,1.6735,,83,80,82,81,6.4,6.6,6.1,19.9,24.2,15.2,0.5,0.6,0.3,16.3,26.3,6.1,,6.46391979,2.087
168,6,1128,4.17827749,,2.1038,1.6735,,83,80,82,81,6.4,6.6,6.1,19.9,24.2,15.2,0.5,0.6,0.3,16.3,26.3,6.1,,6.46391979,2.087
169,6,1129,4.4455,,,,,83,80,82,81,6.2,6.4,5.9,19.9,24.2,15.2,0.6,0.7,0.4,16.4,26.8,6,,6.335582178,2.075
170,6,1130,4.4455,,,,,83,80,82,81,6.2,6.4,5.9,19.9,24.2,15.2,0.6,0.7,0.4,16.4,26.8,6,,6.335582178,2.075
171,6,1131,4.4455,,,,,83,80,82,81,6.2,6.4,5.9,19.9,24.2,15.2,0.6,0.7,0.4,16.4,26.8,6,,6.335582178,2.075
172,6,1132,4.4455,,,,,83,80,82,81,6.2,6.4,5.9,19.9,24.2,15.2,0.6,0.7,0.4,16.4,26.8,6,,6.335582178,2.075
173,6,1133,4.4455,,,,,83,80,82,81,6.2,6.4,5.9,19.9,24.2,15.2,0.6,0.7,0.4,16.4,26.8,6,,6.335582178,2.075
174,6,1134,4.4455,,,,,83,80,82,81,6.2,6.4,5.9,19.9,24.2,15.2,0.6,0.7,0.4,16.4,26.8,6,,6.335582178,2.075
175,6,1135,4.4455,,,,,83,80,82,81,6.2,6.4,5.9,19.9,24.2,15.2,0.6,0.7,0.4,16.4,26.8,6,,6.335582178,2.075
176,6,1136,4.4455,,,,,83,80,82,81,6.2,6.4,5.9,19.9,24.2,15.2,0.6,0.7,0.4,16.4,26.8,6,,6.335582178,2.075
