month_key,country_key,population_key,p_male,p_female,p_rural,p_growth_urban,p_growth_rural,p_0004_male,p_0004_female,p_0509_male,p_0509_female,p_1014_male,p_1014_female,p_1519_male,p_1519_female,p_2024_male,p_2024_female,p_2529_male,p_2529_female,p_3034_male,p_3034_female,p_3539_male,p_3539_female,p_4044_male,p_4044_female,p_4549_male,p_4549_female,p_5054_male,p_5054_female,p_5559_male,p_5559_female,p_6064_male,p_6064_female,p_6569_male,p_6569_female,p_7074_male,p_7074_female,p_7579_male,p_7579_female,p_80UP_male,p_80UP_female
84,8,1428,49.76088929,50.23911071,31.08,3.178385422,0.064714646,8.763831629,7.765962667,7.798198009,7.174052934,7.843314608,7.311106633,9.905049593,9.31442623,10.16638306,9.62725412,9.323743734,8.955970514,8.349435933,8.147429393,7.750028712,7.579269781,7.061306363,6.882482344,6.397394525,6.365865691,5.439462747,5.682948916,3.996857667,4.402191596,2.255271448,2.792498232,1.503518821,2.03609136,1.23454004,1.830454818,1.046127585,1.725881717,1.165535522,2.406113054
85,8,1429,49.78641104,50.21358896,31.752,3.180743312,0.06179299,8.787989646,7.771977636,7.84519842,7.176702607,7.606030407,7.086173682,9.33647014,8.779757819,10.15324915,9.623551625,9.375473337,8.99841815,8.408566245,8.199957554,7.743805318,7.591294569,7.108798923,6.945137768,6.429828378,6.384411514,5.554947179,5.781853721,4.212206556,4.629633531,2.49612406,3.030851731,1.506610861,2.057662459,1.210890673,1.791413568,1.017082496,1.679377869,1.206728215,2.471824197
86,8,1430,49.78641104,50.21358896,31.752,3.180743312,0.06179299,8.787989646,7.771977636,7.84519842,7.176702607,7.606030407,7.086173682,9.33647014,8.779757819,10.15324915,9.623551625,9.375473337,8.99841815,8.408566245,8.199957554,7.743805318,7.591294569,7.108798923,6.945137768,6.429828378,6.384411514,5.554947179,5.781853721,4.212206556,4.629633531,2.49612406,3.030851731,1.506610861,2.057662459,1.210890673,1.791413568,1.017082496,1.679377869,1.206728215,2.471824197
87,8,1431,49.78641104,50.21358896,31.752,3.180743312,0.06179299,8.787989646,7.771977636,7.84519842,7.176702607,7.606030407,7.086173682,9.33647014,8.779757819,10.15324915,9.623551625,9.375473337,8.99841815,8.408566245,8.199957554,7.743805318,7.591294569,7.108798923,6.945137768,6.429828378,6.384411514,5.554947179,5.781853721,4.212206556,4.629633531,2.49612406,3.030851731,1.506610861,2.057662459,1.210890673,1.791413568,1.017082496,1.679377869,1.206728215,2.471824197
88,8,1432,49.78641104,50.21358896,31.752,3.180743312,0.06179299,8.787989646,7.771977636,7.84519842,7.176702607,7.606030407,7.086173682,9.33647014,8.779757819,10.15324915,9.623551625,9.375473337,8.99841815,8.408566245,8.199957554,7.743805318,7.591294569,7.108798923,6.945137768,6.429828378,6.384411514,5.554947179,5.781853721,4.212206556,4.629633531,2.49612406,3.030851731,1.506610861,2.057662459,1.210890673,1.791413568,1.017082496,1.679377869,1.206728215,2.471824197
89,8,1433,49.78641104,50.21358896,31.752,3.180743312,0.06179299,8.787989646,7.771977636,7.84519842,7.176702607,7.606030407,7.086173682,9.33647014,8.779757819,10.15324915,9.623551625,9.375473337,8.99841815,8.408566245,8.199957554,7.743805318,7.591294569,7.108798923,6.945137768,6.429828378,6.384411514,5.554947179,5.781853721,4.212206556,4.629633531,2.49612406,3.030851731,1.506610861,2.057662459,1.210890673,1.791413568,1.017082496,1.679377869,1.206728215,2.471824197
90,8,1434,49.78641104,50.21358896,31.752,3.180743312,0.06179299,8.787989646,7.771977636,7.84519842,7.176702607,7.606030407,7.086173682,9.33647014,8.779757819,10.15324915,9.623551625,9.375473337,8.99841815,8.408566245,8.199957554,7.743805318,7.591294569,7.108798923,6.945137768,6.429828378,6.384411514,5.554947179,5.781853721,4.212206556,4.629633531,2.49612406,3.030851731,1.506610861,2.057662459,1.210890673,1.791413568,1.017082496,1.679377869,1.206728215,2.471824197
91,8,1435,49.78641104,50.21358896,31.752,3.180743312,0.06179299,8.787989646,7.771977636,7.84519842,7.176702607,7.606030407,7.086173682,9.33647014,8.779757819,10.15324915,9.623551625,9.375473337,8.99841815,8.408566245,8.199957554,7.743805318,7.591294569,7.108798923,6.945137768,6.429828378,6.384411514,5.554947179,5.781853721,4.212206556,4.629633531,2.49612406,3.030851731,1.506610861,2.057662459,1.210890673,1.791413568,1.017082496,1.679377869,1.206728215,2.471824197
92,8,1436,49.78641104,50.21358896,31.752,3.180743312,0.06179299,8.787989646,7.771977636,7.84519842,7.176702607,7.606030407,7.086173682,9.33647014,8.779757819,10.15324915,9.623551625,9.375473337,8.99841815,8.408566245,8.199957554,7.743805318,7.591294569,7.108798923,6.945137768,6.429828378,6.384411514,5.554947179,5.781853721,4.212206556,4.629633531,2.49612406,3.030851731,1.506610861,2.057662459,1.210890673,1.791413568,1.017082496,1.679377869,1.206728215,2.471824197
93,8,1437,49.78641104,50.21358896,31.752,3.180743312,0.06179299,8.787989646,7.771977636,7.84519842,7.176702607,7.606030407,7.086173682,9.33647014,8.779757819,10.15324915,9.623551625,9.375473337,8.99841815,8.408566245,8.199957554,7.743805318,7.591294569,7.108798923,6.945137768,6.429828378,6.384411514,5.554947179,5.781853721,4.212206556,4.629633531,2.49612406,3.030851731,1.506610861,2.057662459,1.210890673,1.791413568,1.017082496,1.679377869,1.206728215,2.471824197
94,8,1438,49.78641104,50.21358896,31.752,3.180743312,0.06179299,8.787989646,7.771977636,7.84519842,7.176702607,7.606030407,7.086173682,9.33647014,8.779757819,10.15324915,9.623551625,9.375473337,8.99841815,8.408566245,8.199957554,7.743805318,7.591294569,7.108798923,6.945137768,6.429828378,6.384411514,5.554947179,5.781853721,4.212206556,4.629633531,2.49612406,3.030851731,1.506610861,2.057662459,1.210890673,1.791413568,1.017082496,1.679377869,1.206728215,2.471824197
95,8,1439,49.78641104,50.21358896,31.752,3.180743312,0.06179299,8.787989646,7.771977636,7.84519842,7.176702607,7.606030407,7.086173682,9.33647014,8.779757819,10.15324915,9.623551625,9.375473337,8.99841815,8.408566245,8.199957554,7.743805318,7.591294569,7.108798923,6.945137768,6.429828378,6.384411514,5.554947179,5.781853721,4.212206556,4.629633531,2.49612406,3.030851731,1.506610861,2.057662459,1.210890673,1.791413568,1.017082496,1.679377869,1.206728215,2.471824197
96,8,1440,49.78641104,50.21358896,31.752,3.180743312,0.06179299,8.787989646,7.771977636,7.84519842,7.176702607,7.606030407,7.086173682,9.33647014,8.779757819,10.15324915,9.623551625,9.375473337,8.99841815,8.408566245,8.199957554,7.743805318,7.591294569,7.108798923,6.945137768,6.429828378,6.384411514,5.554947179,5.781853721,4.212206556,4.629633531,2.49612406,3.030851731,1.506610861,2.057662459,1.210890673,1.791413568,1.017082496,1.679377869,1.206728215,2.471824197
97,8,1441,49.80800934,50.19199066,32.429,3.162796266,0.056140402,8.774589034,7.770049584,7.93476669,7.206940915,7.464157607,6.948939544,8.7175319,8.190402514,10.09865037,9.579361014,9.410949412,9.026739599,8.477737519,8.258752977,7.73273165,7.594295329,7.159868378,7.013173699,6.455579679,6.396149086,5.654894932,5.856871093,4.404960747,4.83593024,2.765050973,3.296747373,1.532222204,2.104574715,1.19523535,1.765724673,0.983470665,1.626117086,1.237602888,2.529230558
98,8,1442,49.80800934,50.19199066,32.429,3.162796266,0.056140402,8.774589034,7.770049584,7.93476669,7.206940915,7.464157607,6.948939544,8.7175319,8.190402514,10.09865037,9.579361014,9.410949412,9.026739599,8.477737519,8.258752977,7.73273165,7.594295329,7.159868378,7.013173699,6.455579679,6.396149086,5.654894932,5.856871093,4.404960747,4.83593024,2.765050973,3.296747373,1.532222204,2.104574715,1.19523535,1.765724673,0.983470665,1.626117086,1.237602888,2.529230558
99,8,1443,49.80800934,50.19199066,32.429,3.162796266,0.056140402,8.774589034,7.770049584,7.93476669,7.206940915,7.464157607,6.948939544,8.7175319,8.190402514,10.09865037,9.579361014,9.410949412,9.026739599,8.477737519,8.258752977,7.73273165,7.594295329,7.159868378,7.013173699,6.455579679,6.396149086,5.654894932,5.856871093,4.404960747,4.83593024,2.765050973,3.296747373,1.532222204,2.104574715,1.19523535,1.765724673,0.983470665,1.626117086,1.237602888,2.529230558
100,8,1444,49.80800934,50.19199066,32.429,3.162796266,0.056140402,8.774589034,7.770049584,7.93476669,7.206940915,7.464157607,6.948939544,8.7175319,8.190402514,10.09865037,9.579361014,9.410949412,9.026739599,8.477737519,8.258752977,7.73273165,7.594295329,7.159868378,7.013173699,6.455579679,6.396149086,5.654894932,5.856871093,4.404960747,4.83593024,2.765050973,3.296747373,1.532222204,2.104574715,1.19523535,1.765724673,0.983470665,1.626117086,1.237602888,2.529230558
101,8,1445,49.80800934,50.19199066,32.429,3.162796266,0.056140402,8.774589034,7.770049584,7.93476669,7.206940915,7.464157607,6.948939544,8.7175319,8.190402514,10.09865037,9.579361014,9.410949412,9.026739599,8.477737519,8.258752977,7.73273165,7.594295329,7.159868378,7.013173699,6.455579679,6.396149086,5.654894932,5.856871093,4.404960747,4.83593024,2.765050973,3.296747373,1.532222204,2.104574715,1.19523535,1.765724673,0.983470665,1.626117086,1.237602888,2.529230558
102,8,1446,49.80800934,50.19199066,32.429,3.162796266,0.056140402,8.774589034,7.770049584,7.93476669,7.206940915,7.464157607,6.948939544,8.7175319,8.190402514,10.09865037,9.579361014,9.410949412,9.026739599,8.477737519,8.258752977,7.73273165,7.594295329,7.159868378,7.013173699,6.455579679,6.396149086,5.654894932,5.856871093,4.404960747,4.83593024,2.765050973,3.296747373,1.532222204,2.104574715,1.19523535,1.765724673,0.983470665,1.626117086,1.237602888,2.529230558
103,8,1447,49.80800934,50.19199066,32.429,3.162796266,0.056140402,8.774589034,7.770049584,7.93476669,7.206940915,7.464157607,6.948939544,8.7175319,8.190402514,10.09865037,9.579361014,9.410949412,9.026739599,8.477737519,8.258752977,7.73273165,7.594295329,7.159868378,7.013173699,6.455579679,6.396149086,5.654894932,5.856871093,4.404960747,4.83593024,2.765050973,3.296747373,1.532222204,2.104574715,1.19523535,1.765724673,0.983470665,1.626117086,1.237602888,2.529230558
104,8,1448,49.80800934,50.19199066,32.429,3.162796266,0.056140402,8.774589034,7.770049584,7.93476669,7.206940915,7.464157607,6.948939544,8.7175319,8.190402514,10.09865037,9.579361014,9.410949412,9.026739599,8.477737519,8.258752977,7.73273165,7.594295329,7.159868378,7.013173699,6.455579679,6.396149086,5.654894932,5.856871093,4.404960747,4.83593024,2.765050973,3.296747373,1.532222204,2.104574715,1.19523535,1.765724673,0.983470665,1.626117086,1.237602888,2.529230558
105,8,1449,49.80800934,50.19199066,32.429,3.162796266,0.056140402,8.774589034,7.770049584,7.93476669,7.206940915,7.464157607,6.948939544,8.7175319,8.190402514,10.09865037,9.579361014,9.410949412,9.026739599,8.477737519,8.258752977,7.73273165,7.594295329,7.159868378,7.013173699,6.455579679,6.396149086,5.654894932,5.856871093,4.404960747,4.83593024,2.765050973,3.296747373,1.532222204,2.104574715,1.19523535,1.765724673,0.983470665,1.626117086,1.237602888,2.529230558
106,8,1450,49.80800934,50.19199066,32.429,3.162796266,0.056140402,8.774589034,7.770049584,7.93476669,7.206940915,7.464157607,6.948939544,8.7175319,8.190402514,10.09865037,9.579361014,9.410949412,9.026739599,8.477737519,8.258752977,7.73273165,7.594295329,7.159868378,7.013173699,6.455579679,6.396149086,5.654894932,5.856871093,4.404960747,4.83593024,2.765050973,3.296747373,1.532222204,2.104574715,1.19523535,1.765724673,0.983470665,1.626117086,1.237602888,2.529230558
107,8,1451,49.80800934,50.19199066,32.429,3.162796266,0.056140402,8.774589034,7.770049584,7.93476669,7.206940915,7.464157607,6.948939544,8.7175319,8.190402514,10.09865037,9.579361014,9.410949412,9.026739599,8.477737519,8.258752977,7.73273165,7.594295329,7.159868378,7.013173699,6.455579679,6.396149086,5.654894932,5.856871093,4.404960747,4.83593024,2.765050973,3.296747373,1.532222204,2.104574715,1.19523535,1.765724673,0.983470665,1.626117086,1.237602888,2.529230558
108,8,1452,49.80800934,50.19199066,32.429,3.162796266,0.056140402,8.774589034,7.770049584,7.93476669,7.206940915,7.464157607,6.948939544,8.7175319,8.190402514,10.09865037,9.579361014,9.410949412,9.026739599,8.477737519,8.258752977,7.73273165,7.594295329,7.159868378,7.013173699,6.455579679,6.396149086,5.654894932,5.856871093,4.404960747,4.83593024,2.765050973,3.296747373,1.532222204,2.104574715,1.19523535,1.765724673,0.983470665,1.626117086,1.237602888,2.529230558
109,8,1453,49.82796055,50.17203945,33.115,3.146962482,0.033218864,8.750551788,7.764791037,8.043131489,7.25273738,7.380125591,6.859693495,8.15481849,7.651259948,9.941355353,9.435737168,9.430054714,9.043173564,8.545758005,8.317073134,7.73114313,7.602584208,7.200085008,7.07057389,6.482657956,6.412175724,5.740455822,5.914802156,4.577932876,5.017534719,3.028973783,3.562769461,1.602767544,2.193309535,1.185529942,1.753434972,0.951917236,1.577815042,1.252741271,2.570534565
110,8,1454,49.82796055,50.17203945,33.115,3.146962482,0.033218864,8.750551788,7.764791037,8.043131489,7.25273738,7.380125591,6.859693495,8.15481849,7.651259948,9.941355353,9.435737168,9.430054714,9.043173564,8.545758005,8.317073134,7.73114313,7.602584208,7.200085008,7.07057389,6.482657956,6.412175724,5.740455822,5.914802156,4.577932876,5.017534719,3.028973783,3.562769461,1.602767544,2.193309535,1.185529942,1.753434972,0.951917236,1.577815042,1.252741271,2.570534565
111,8,1455,49.82796055,50.17203945,33.115,3.146962482,0.033218864,8.750551788,7.764791037,8.043131489,7.25273738,7.380125591,6.859693495,8.15481849,7.651259948,9.941355353,9.435737168,9.430054714,9.043173564,8.545758005,8.317073134,7.73114313,7.602584208,7.200085008,7.07057389,6.482657956,6.412175724,5.740455822,5.914802156,4.577932876,5.017534719,3.028973783,3.562769461,1.602767544,2.193309535,1.185529942,1.753434972,0.951917236,1.577815042,1.252741271,2.570534565
112,8,1456,49.82796055,50.17203945,33.115,3.146962482,0.033218864,8.750551788,7.764791037,8.043131489,7.25273738,7.380125591,6.859693495,8.15481849,7.651259948,9.941355353,9.435737168,9.430054714,9.043173564,8.545758005,8.317073134,7.73114313,7.602584208,7.200085008,7.07057389,6.482657956,6.412175724,5.740455822,5.914802156,4.577932876,5.017534719,3.028973783,3.562769461,1.602767544,2.193309535,1.185529942,1.753434972,0.951917236,1.577815042,1.252741271,2.570534565
113,8,1457,49.82796055,50.17203945,33.115,3.146962482,0.033218864,8.750551788,7.764791037,8.043131489,7.25273738,7.380125591,6.859693495,8.15481849,7.651259948,9.941355353,9.435737168,9.430054714,9.043173564,8.545758005,8.317073134,7.73114313,7.602584208,7.200085008,7.07057389,6.482657956,6.412175724,5.740455822,5.914802156,4.577932876,5.017534719,3.028973783,3.562769461,1.602767544,2.193309535,1.185529942,1.753434972,0.951917236,1.577815042,1.252741271,2.570534565
114,8,1458,49.82796055,50.17203945,33.115,3.146962482,0.033218864,8.750551788,7.764791037,8.043131489,7.25273738,7.380125591,6.859693495,8.15481849,7.651259948,9.941355353,9.435737168,9.430054714,9.043173564,8.545758005,8.317073134,7.73114313,7.602584208,7.200085008,7.07057389,6.482657956,6.412175724,5.740455822,5.914802156,4.577932876,5.017534719,3.028973783,3.562769461,1.602767544,2.193309535,1.185529942,1.753434972,0.951917236,1.577815042,1.252741271,2.570534565
115,8,1459,49.82796055,50.17203945,33.115,3.146962482,0.033218864,8.750551788,7.764791037,8.043131489,7.25273738,7.380125591,6.859693495,8.15481849,7.651259948,9.941355353,9.435737168,9.430054714,9.043173564,8.545758005,8.317073134,7.73114313,7.602584208,7.200085008,7.07057389,6.482657956,6.412175724,5.740455822,5.914802156,4.577932876,5.017534719,3.028973783,3.562769461,1.602767544,2.193309535,1.185529942,1.753434972,0.951917236,1.577815042,1.252741271,2.570534565
116,8,1460,49.82796055,50.17203945,33.115,3.146962482,0.033218864,8.750551788,7.764791037,8.043131489,7.25273738,7.380125591,6.859693495,8.15481849,7.651259948,9.941355353,9.435737168,9.430054714,9.043173564,8.545758005,8.317073134,7.73114313,7.602584208,7.200085008,7.07057389,6.482657956,6.412175724,5.740455822,5.914802156,4.577932876,5.017534719,3.028973783,3.562769461,1.602767544,2.193309535,1.185529942,1.753434972,0.951917236,1.577815042,1.252741271,2.570534565
117,8,1461,49.82796055,50.17203945,33.115,3.146962482,0.033218864,8.750551788,7.764791037,8.043131489,7.25273738,7.380125591,6.859693495,8.15481849,7.651259948,9.941355353,9.435737168,9.430054714,9.043173564,8.545758005,8.317073134,7.73114313,7.602584208,7.200085008,7.07057389,6.482657956,6.412175724,5.740455822,5.914802156,4.577932876,5.017534719,3.028973783,3.562769461,1.602767544,2.193309535,1.185529942,1.753434972,0.951917236,1.577815042,1.252741271,2.570534565
118,8,1462,49.82796055,50.17203945,33.115,3.146962482,0.033218864,8.750551788,7.764791037,8.043131489,7.25273738,7.380125591,6.859693495,8.15481849,7.651259948,9.941355353,9.435737168,9.430054714,9.043173564,8.545758005,8.317073134,7.73114313,7.602584208,7.200085008,7.07057389,6.482657956,6.412175724,5.740455822,5.914802156,4.577932876,5.017534719,3.028973783,3.562769461,1.602767544,2.193309535,1.185529942,1.753434972,0.951917236,1.577815042,1.252741271,2.570534565
119,8,1463,49.82796055,50.17203945,33.115,3.146962482,0.033218864,8.750551788,7.764791037,8.043131489,7.25273738,7.380125591,6.859693495,8.15481849,7.651259948,9.941355353,9.435737168,9.430054714,9.043173564,8.545758005,8.317073134,7.73114313,7.602584208,7.200085008,7.07057389,6.482657956,6.412175724,5.740455822,5.914802156,4.577932876,5.017534719,3.028973783,3.562769461,1.602767544,2.193309535,1.185529942,1.753434972,0.951917236,1.577815042,1.252741271,2.570534565
120,8,1464,49.82796055,50.17203945,33.115,3.146962482,0.033218864,8.750551788,7.764791037,8.043131489,7.25273738,7.380125591,6.859693495,8.15481849,7.651259948,9.941355353,9.435737168,9.430054714,9.043173564,8.545758005,8.317073134,7.73114313,7.602584208,7.200085008,7.07057389,6.482657956,6.412175724,5.740455822,5.914802156,4.577932876,5.017534719,3.028973783,3.562769461,1.602767544,2.193309535,1.185529942,1.753434972,0.951917236,1.577815042,1.252741271,2.570534565
121,8,1465,49.8477779,50.1522221,33.809,3.118852298,0.001757322,8.735767022,7.760537436,8.139589301,7.299401957,7.335846083,6.795688674,7.712637312,7.226083796,9.652035893,9.163621317,9.43228358,9.04733163,8.60491136,8.369615188,7.747409782,7.624751031,7.221939402,7.108447281,6.51622537,6.439635818,5.812180261,5.960029876,4.733850554,5.172587915,3.268713916,3.811694572,1.727904297,2.331581225,1.182629801,1.755907364,0.925589728,1.540251537,1.250486336,2.592833383
122,8,1466,49.8477779,50.1522221,33.809,3.118852298,0.001757322,8.735767022,7.760537436,8.139589301,7.299401957,7.335846083,6.795688674,7.712637312,7.226083796,9.652035893,9.163621317,9.43228358,9.04733163,8.60491136,8.369615188,7.747409782,7.624751031,7.221939402,7.108447281,6.51622537,6.439635818,5.812180261,5.960029876,4.733850554,5.172587915,3.268713916,3.811694572,1.727904297,2.331581225,1.182629801,1.755907364,0.925589728,1.540251537,1.250486336,2.592833383
